timestamp,AAPL,AMZN,AVGO,BRK.B,COST,GOOG,GOOGL,JNJ,JPM,LLY,MA,META,MSFT,NFLX,NVDA,ORCL,PLTR,TSLA,V,WMT,XOM
2025-10-15 19:04:00+00:00,249.65,214.925,353.0127,493.64,956.2,251.28,250.59,191.38,306.905,828.7,563.945,717.875,513.734,1206.26,180.16,304.6,178.89,433.015,346.2875,108.7902,111.875
2025-10-15 19:06:00+00:00,249.66,214.744,352.6965,493.5412,956.0433,251.08,250.385,191.365,306.63,827.72,564.02,717.28,513.61,1204.83,180.0701,304.005,178.665,432.14,345.97,108.705,111.8
2025-10-15 19:08:00+00:00,249.655,214.705,352.77,493.52,955.6648,251.13,250.43,191.46,306.9295,827.72,564.1,717.55,513.61,1205.46,180.06,303.905,178.845,432.735,346.025,108.76,111.82
2025-10-15 19:10:00+00:00,249.55,214.69,352.5752,493.74,956.015,251.01,250.33,191.47,306.7,827.89,564.37,717.2,513.42,1205.8172,179.925,303.8,178.69,432.745,346.24,108.8299,111.81
2025-10-15 19:12:00+00:00,249.71,214.8,352.535,494.01,955.77,251.102,250.39,191.49,306.86,828.13,564.61,717.645,513.605,1205.86,180.05,303.75,179.02,432.895,346.44,108.78,111.83
2025-10-15 19:14:00+00:00,249.865,214.97,353.025,494.03,956.0,250.885,250.18,191.5,306.8748,828.4,564.71,717.795,513.62,,180.135,304.02,179.14,433.24,346.3702,108.84,111.88
2025-10-15 19:16:00+00:00,250.02,215.07,352.92,494.39,955.54,251.044,250.37,191.55,307.045,829.32,564.81,717.77,513.94,1206.73,180.185,303.785,179.1101,433.7199,346.86,108.865,111.94
2025-10-15 19:18:00+00:00,249.9999,215.22,353.06,494.585,955.695,251.23,250.5399,191.6379,307.315,830.09,564.74,718.095,514.2018,1208.08,180.324,304.2,179.122,434.39,347.015,108.915,111.98
2025-10-15 19:20:00+00:00,250.0076,215.12,353.0225,494.66,955.325,251.215,250.53,191.535,307.31,829.88,564.465,717.68,514.23,1207.51,180.35,304.06,179.2,435.0224,346.81,108.87,111.96
2025-10-15 19:22:00+00:00,249.96,215.223,352.89,494.63,954.5,251.2,250.5387,191.481,307.09,829.5837,564.38,717.51,514.22,1207.96,180.1999,303.815,178.972,434.98,346.79,108.83,111.94
2025-10-15 19:24:00+00:00,249.99,215.1602,352.705,494.73,954.26,251.19,250.5,191.55,306.956,830.0,564.26,717.42,514.1701,1207.525,180.13,303.875,178.94,434.89,346.7,108.8225,111.935
2025-10-15 19:26:00+00:00,249.955,215.235,353.13,494.605,954.605,251.315,250.64,191.58,306.84,830.13,564.255,717.35,514.32,1207.79,180.3,304.145,179.1,434.928,346.65,108.865,111.955
2025-10-15 19:28:00+00:00,249.92,215.19,352.695,494.46,954.62,251.18,250.53,191.55,306.72,828.68,564.15,716.68,514.23,1207.568,180.16,303.7,179.09,434.852,346.685,108.865,111.935
2025-10-15 19:30:00+00:00,249.8854,215.33,352.82,494.5265,954.2601,251.17,250.5,191.5,306.61,828.605,563.825,716.8068,514.18,1208.53,180.345,303.77,179.245,434.6,346.665,108.931,111.89
2025-10-15 19:32:00+00:00,249.87,215.31,352.48,494.76,954.06,250.975,250.28,191.55,306.725,828.28,563.81,716.54,513.98,1208.17,180.0915,303.52,178.945,434.72,346.795,108.885,111.925
2025-10-15 19:34:00+00:00,249.575,215.05,351.5,494.61,953.78,250.76,250.09,191.535,306.69,827.5,563.765,716.0,513.52,1207.67,179.815,303.0257,178.4962,433.63,346.6,108.875,111.805
2025-10-15 19:36:00+00:00,249.435,214.94,350.88,494.31,953.8668,250.58,249.89,191.38,306.38,827.07,563.6,715.87,513.1182,1206.76,179.674,302.52,178.4114,433.07,346.45,108.865,111.8
2025-10-15 19:38:00+00:00,249.26,214.84,350.86,494.145,953.44,250.4893,249.82,191.39,306.48,826.755,563.595,715.81,512.78,1206.21,179.57,302.45,178.54,433.1687,346.425,108.8,111.78
2025-10-15 19:40:00+00:00,249.34,215.07,350.85,494.26,953.55,250.58,249.9,191.46,306.01,826.69,563.57,715.85,512.4592,1206.65,179.63,302.545,178.695,433.34,346.4079,108.835,111.7599
2025-10-15 19:42:00+00:00,249.43,215.2299,351.14,494.8629,954.22,250.81,250.145,191.44,306.15,827.12,563.705,716.035,512.67,1206.51,179.895,302.72,178.765,434.04,346.66,108.94,111.81
2025-10-15 19:44:00+00:00,249.38,215.1802,351.21,494.81,954.2,250.6995,250.0139,191.53,306.26,826.79,564.3999,716.06,512.6805,1205.76,179.98,302.59,178.8016,434.4007,346.88,109.01,111.86
2025-10-15 19:46:00+00:00,250.64799999999997,211.4406,330.2171,476.90049999999997,916.3493,244.9347,244.1393,187.1615,285.2673,788.2123,554.0931,711.3301,504.8947,1083.1311,174.8716,264.4996,170.2544,419.3892,334.9507,103.91609999999999,111.24929999999999
2025-10-15 19:48:00+00:00,271.32,228.879,357.4515,516.2325,991.9245000000001,265.1355,264.2745,202.5975,308.79449999999997,853.2195,599.7915,769.9965000000001,546.5355000000001,1172.4615000000001,189.294,286.314,184.29600000000002,453.978,362.57550000000003,112.4865,120.42450000000001
2025-10-15 19:50:00+00:00,260.984,220.1598,343.8343,496.56649999999996,954.1369000000001,255.0351,254.2069,194.87949999999998,297.0309,820.7159,576.9423,740.6633,525.7151,1127.7963000000002,182.0828,275.40680000000003,177.2752,436.6836,348.7631,108.2013,115.8369
2025-10-15 19:52:00+00:00,260.984,220.1598,343.8343,496.56649999999996,954.1369000000001,255.0351,254.2069,194.87949999999998,297.0309,820.7159,576.9423,740.6633,525.7151,1127.7963000000002,182.0828,275.40680000000003,177.2752,436.6836,348.7631,108.2013,115.8369
2025-10-15 19:54:00+00:00,253.23199999999997,213.6204,333.6214,481.81699999999995,925.7962,247.45979999999997,246.65619999999998,189.09099999999998,288.2082,796.3382,559.8054,718.6634,510.09979999999996,1094.2974000000002,176.6744,267.2264,172.0096,423.7128,338.4038,104.9874,112.3962
2025-10-15 19:56:00+00:00,268.736,226.6992,354.04720000000003,511.316,982.4776,262.6104,261.7576,200.668,305.8536,845.0936,594.0792,762.6632000000001,541.3304,1161.2952000000002,187.49120000000002,283.5872,182.54080000000002,449.6544,359.1224,111.4152,119.2776
2025-10-15 19:58:00+00:00,260.984,220.1598,343.8343,496.56649999999996,954.1369000000001,255.0351,254.2069,194.87949999999998,297.0309,820.7159,576.9423,740.6633,525.7151,1127.7963000000002,182.0828,275.40680000000003,177.2752,436.6836,348.7631,108.2013,115.8369
2025-10-15 20:00:00+00:00,250.64799999999997,211.4406,330.2171,476.90049999999997,916.3493,244.9347,244.1393,187.1615,285.2673,788.2123,554.0931,711.3301,504.8947,1083.1311,174.8716,264.4996,170.2544,419.3892,334.9507,103.91609999999999,111.24929999999999
