date,ticker,metric_type,slow_window,fast_window,long_entry,short_entry,min_reversals,opt_params,tolerance,pop_size,max_iter,train_metric,valid_metric,duration
2025-09-03 17:43:27,TSLA,delta simple,126.14590568181764,45.1605948126045,15.531707787347075,76.68029367021346,6.449910290345245,"[np.float64(126.14590568181764), np.float64(45.1605948126045), np.float64(15.531707787347075), np.float64(76.68029367021346), np.float64(6.449910290345245)]",0.005,3,4,-0.42126180584846096,-0.36095668301245665,05m 06s
2025-09-03 17:43:27,TSLA,delta ratio,126.14590568181764,45.1605948126045,15.531707787347075,76.68029367021346,6.449910290345245,"[np.float64(126.14590568181764), np.float64(45.1605948126045), np.float64(15.531707787347075), np.float64(76.68029367021346), np.float64(6.449910290345245)]",0.005,3,4,-0.42126180584846096,-0.36095668301245665,
2025-09-03 17:43:27,BRK-B,delta simple,118.738171946487,13.838137304095927,20.596633545829363,78.39868270561212,8.708609636495185,"[np.float64(118.738171946487), np.float64(13.838137304095927), np.float64(20.596633545829363), np.float64(78.39868270561212), np.float64(8.708609636495185)]",0.005,3,4,-0.7629725679251644,-0.6793941849636295,04m 58s
2025-09-03 17:43:27,BRK-B,delta ratio,118.738171946487,13.838137304095927,20.596633545829363,78.39868270561212,8.708609636495185,"[np.float64(118.738171946487), np.float64(13.838137304095927), np.float64(20.596633545829363), np.float64(78.39868270561212), np.float64(8.708609636495185)]",0.005,3,4,-0.7629725679251644,-0.6793941849636295,
2025-09-03 17:43:27,JPM,delta simple,66.72321460778247,24.670748003295493,17.232622737658343,78.99732357095962,5.642315923207492,"[np.float64(66.72321460778247), np.float64(24.670748003295493), np.float64(17.232622737658343), np.float64(78.99732357095962), np.float64(5.642315923207492)]",0.1,3,4,-0.8948478037909264,-1.1643254279485953,05m 02s
2025-09-03 17:43:27,JPM,delta ratio,66.72321460778247,24.670748003295493,17.232622737658343,78.99732357095962,5.642315923207492,"[np.float64(66.72321460778247), np.float64(24.670748003295493), np.float64(17.232622737658343), np.float64(78.99732357095962), np.float64(5.642315923207492)]",0.1,3,4,-0.8948478037909264,-1.1643254279485953,
2025-09-03 17:43:27,WMT,delta simple,50.070213537191584,20.110559994092537,16.241170734726914,82.28314762840864,8.83707913541228,"[np.float64(50.070213537191584), np.float64(20.110559994092537), np.float64(16.241170734726914), np.float64(82.28314762840864), np.float64(8.83707913541228)]",0.05,20,4,-0.9597658744442665,-0.7873161580839574,04m 58s
2025-09-03 17:43:27,WMT,delta ratio,50.070213537191584,20.110559994092537,16.241170734726914,82.28314762840864,8.83707913541228,"[np.float64(50.070213537191584), np.float64(20.110559994092537), np.float64(16.241170734726914), np.float64(82.28314762840864), np.float64(8.83707913541228)]",0.05,20,4,-0.9597658744442665,-0.7873161580839574,
2025-09-03 17:43:27,ORCL,delta simple,135.87855528547095,43.18621191528911,26.279030734196294,87.23405183125178,9.413774814884873,"[np.float64(135.87855528547095), np.float64(43.18621191528911), np.float64(26.279030734196294), np.float64(87.23405183125178), np.float64(9.413774814884873)]",0.05,3,4,-0.5774275975564567,-0.4224409707700338,04m 43s
2025-09-03 17:43:27,ORCL,delta ratio,152.40681098423812,25.491577659310643,13.135190063345837,80.10948492269061,3.920726753859666,"[np.float64(152.40681098423812), np.float64(25.491577659310643), np.float64(13.135190063345837), np.float64(80.10948492269061), np.float64(3.920726753859666)]",0.1,15,4,-1.0385906305493606,-0.7609114559744581,
2025-09-03 17:43:27,LLY,delta simple,86.7757045640968,24.504568856166923,34.71888487776542,72.35991415230548,9.647961153946186,"[np.float64(86.7757045640968), np.float64(24.504568856166923), np.float64(34.71888487776542), np.float64(72.35991415230548), np.float64(9.647961153946186)]",0.01,9,4,-0.32308214091447185,-0.16712161137406928,04m 41s
2025-09-03 17:43:27,LLY,delta ratio,86.7757045640968,24.504568856166923,34.71888487776542,72.35991415230548,9.647961153946186,"[np.float64(86.7757045640968), np.float64(24.504568856166923), np.float64(34.71888487776542), np.float64(72.35991415230548), np.float64(9.647961153946186)]",0.01,9,4,-0.32308214091447185,-0.16712161137406928,
2025-09-03 17:43:27,V,delta simple,93.30819150501355,31.022469300400594,23.17122947039496,79.69258086567933,8.167443798863076,"[np.float64(93.30819150501355), np.float64(31.022469300400594), np.float64(23.17122947039496), np.float64(79.69258086567933), np.float64(8.167443798863076)]",0.05,9,4,-0.8598213752354438,-0.7102497541068512,04m 36s
2025-09-03 17:43:27,V,delta ratio,93.30819150501355,31.022469300400594,23.17122947039496,79.69258086567933,8.167443798863076,"[np.float64(93.30819150501355), np.float64(31.022469300400594), np.float64(23.17122947039496), np.float64(79.69258086567933), np.float64(8.167443798863076)]",0.05,9,4,-0.8598213752354438,-0.7102497541068512,
2025-09-03 17:43:27,MA,delta simple,81.80729560568474,26.788413669634803,17.22171138023056,83.3737693822489,4.009640141256547,"[np.float64(81.80729560568474), np.float64(26.788413669634803), np.float64(17.22171138023056), np.float64(83.3737693822489), np.float64(4.009640141256547)]",0.01,15,4,-0.8262784783940185,-0.6509991961118564,04m 38s
2025-09-03 17:43:27,MA,delta ratio,123.78129927039654,25.83416159091519,23.925725586320493,81.56734411203729,9.930103948377287,"[np.float64(123.78129927039654), np.float64(25.83416159091519), np.float64(23.925725586320493), np.float64(81.56734411203729), np.float64(9.930103948377287)]",0.005,20,4,-1.78482447903902,-1.5700135332782912,
2025-09-03 17:43:27,NFLX,delta simple,113.49977172411599,29.64072369189434,25.826384450789178,74.06616691896295,3.888469929261126,"[np.float64(113.49977172411599), np.float64(29.64072369189434), np.float64(25.826384450789178), np.float64(74.06616691896295), np.float64(3.888469929261126)]",0.05,3,4,-0.31859190285401606,-0.18336783266930365,04m 47s
2025-09-03 17:43:27,NFLX,delta ratio,113.49977172411599,29.64072369189434,25.826384450789178,74.06616691896295,3.888469929261126,"[np.float64(113.49977172411599), np.float64(29.64072369189434), np.float64(25.826384450789178), np.float64(74.06616691896295), np.float64(3.888469929261126)]",0.05,3,4,-0.31859190285401606,-0.18336783266930365,
2025-09-03 17:43:27,XOM,delta simple,170.57461291062268,11.31984952418102,14.945016305204012,77.32259175350299,7.815062679138899,"[np.float64(170.57461291062268), np.float64(11.31984952418102), np.float64(14.945016305204012), np.float64(77.32259175350299), np.float64(7.815062679138899)]",0.01,3,4,-0.3331698744221713,-0.2013716180168529,04m 29s
2025-09-03 17:43:27,XOM,delta ratio,190.42201318774892,23.84376249857877,22.699938089238664,77.98928750176071,8.295396929195803,"[np.float64(190.42201318774892), np.float64(23.84376249857877), np.float64(22.699938089238664), np.float64(77.98928750176071), np.float64(8.295396929195803)]",0.1,15,4,-0.7472794457737693,-1.018577202170692,
2025-09-03 17:43:27,COST,delta simple,193.99033533934798,35.38391302574492,30.16122800588832,70.0204034685017,8.184022304404339,"[np.float64(193.99033533934798), np.float64(35.38391302574492), np.float64(30.16122800588832), np.float64(70.0204034685017), np.float64(8.184022304404339)]",0.01,15,4,-0.9118592288180216,-0.14291468664225263,04m 30s
2025-09-03 17:43:27,COST,delta ratio,193.99033533934798,35.38391302574492,30.16122800588832,70.0204034685017,8.184022304404339,"[np.float64(193.99033533934798), np.float64(35.38391302574492), np.float64(30.16122800588832), np.float64(70.0204034685017), np.float64(8.184022304404339)]",0.01,15,4,-0.9118592288180216,-0.14291468664225263,
2025-09-03 17:43:27,JNJ,delta simple,57.56744716955831,6.942882605364723,17.705888790121076,78.50875165532327,9.445268697617973,"[np.float64(57.56744716955831), np.float64(6.942882605364723), np.float64(17.705888790121076), np.float64(78.50875165532327), np.float64(9.445268697617973)]",0.01,3,4,-0.6944324098323652,-0.5776091997844314,04m 31s
2025-09-03 17:43:27,JNJ,delta ratio,57.56744716955831,6.942882605364723,17.705888790121076,78.50875165532327,9.445268697617973,"[np.float64(57.56744716955831), np.float64(6.942882605364723), np.float64(17.705888790121076), np.float64(78.50875165532327), np.float64(9.445268697617973)]",0.01,3,4,-0.6944324098323652,-0.5776091997844314,
2025-09-03 17:43:27,PLTR,delta simple,148.86368788105813,30.290414580945388,21.836853363242323,77.84823959370416,8.275174370762606,"[np.float64(148.86368788105813), np.float64(30.290414580945388), np.float64(21.836853363242323), np.float64(77.84823959370416), np.float64(8.275174370762606)]",0.1,20,4,-1.4378631741956822,-0.7038050774459551,04m 31s
2025-09-03 17:43:27,PLTR,delta ratio,148.86368788105813,30.290414580945388,21.836853363242323,77.84823959370416,8.275174370762606,"[np.float64(148.86368788105813), np.float64(30.290414580945388), np.float64(21.836853363242323), np.float64(77.84823959370416), np.float64(8.275174370762606)]",0.1,20,4,-1.4378631741956822,-0.7038050774459551,
